kingdom,aa,n,expected_frequency
Viruses,E,1,0.049008031807712196
Viruses,E,2,0.002688714895604964
Viruses,E,3,0.00014751026562773295
Viruses,E,4,8.092817316232583e-06
Viruses,E,5,4.439941304098681e-07
Viruses,E,6,2.435873443516509e-08
Viruses,E,7,1.3363869083925844e-09
Viruses,E,8,7.331784718441124e-11
Viruses,E,9,4.022417970423233e-12
Viruses,E,10,2.2068087034917607e-13
Viruses,E,11,1.2107157161727208e-14
Viruses,E,12,6.642318126932732e-16
Viruses,E,13,3.644157708537165e-17
Viruses,E,14,1.999284760367716e-18
Viruses,E,15,1.0968623953004285e-19
Viruses,E,16,6.017687615459607e-21
Viruses,E,17,3.301468296516573e-22
Viruses,E,18,1.8112759600386083e-23
Viruses,E,19,9.937156164350624e-25
Viruses,E,20,5.451796126780525e-26
Viruses,E,21,2.991004721713701e-27
Viruses,E,22,1.6409471369202951e-28
Viruses,E,23,9.00268557457884e-30
Viruses,E,24,4.939119958906188e-31
Viruses,E,25,2.7097365298806065e-32
Viruses,E,26,1.4866357007849413e-33
Viruses,E,27,8.156090758187889e-35
Viruses,E,28,4.474654847900833e-36
Viruses,E,29,2.4549182447169102e-37
Viruses,E,30,1.3468354081144804e-38
Viruses,E,31,7.38910805056189e-40
Viruses,E,32,4.0538671209509554e-41
Viruses,E,33,2.22406256910501e-42
Viruses,E,34,1.220181659564026e-43
Viruses,E,35,6.694250885826245e-45
Viruses,E,36,3.6726494429032205e-46
Viruses,E,37,2.0149161064483348e-47
Viruses,E,38,1.1054381800228628e-48
Viruses,E,39,6.064736720012878e-50
Viruses,E,40,3.3272807243107757e-51
Viruses,E,41,1.8254373651271265e-52
Viruses,E,42,1.0014849512562586e-53
Viruses,E,43,5.494420826227045e-55
Viruses,E,44,3.0143897996479083e-56
Viruses,E,45,1.6537768313718668e-57
Viruses,E,46,9.073072793378703e-59
Viruses,E,47,4.97773631558624e-60
Viruses,E,48,2.7309225211538396e-61
Viruses,E,49,1.4982589160444315e-62
Viruses,E,50,8.219858901592695e-64
Viruses,Q,1,0.03326510579020891
Viruses,Q,2,0.0011902145375121747
Viruses,Q,3,4.258548444846005e-05
Viruses,Q,4,1.5236946185355113e-06
Viruses,Q,5,5.4517291998025664e-08
Viruses,Q,6,1.950610765859789e-09
Viruses,Q,7,6.979221124970598e-11
Viruses,Q,8,2.4971423496560933e-12
Viruses,Q,9,8.934693145250109e-14
Viruses,Q,10,3.1968038029859733e-15
Viruses,Q,11,1.1438058799163724e-16
Viruses,Q,12,4.092499795293216e-18
Viruses,Q,13,1.4642829581973787e-19
Viruses,Q,14,5.2391562343710404e-21
Viruses,Q,15,1.8745528584133788e-22
Viruses,Q,16,6.707088435219414e-24
Viruses,Q,17,2.3997741688612244e-25
Viruses,Q,18,8.586312998786614e-27
Viruses,Q,19,3.0721545331124595e-28
Viruses,Q,20,1.0992067813806925e-29
Viruses,Q,21,3.9329256885043287e-31
Viruses,Q,22,1.4071878679522258e-32
Viruses,Q,23,5.034871880493073e-34
Viruses,Q,24,1.8014605889027243e-35
Viruses,Q,25,6.445566700402189e-37
Viruses,Q,26,2.306202552820707e-38
Viruses,Q,27,8.251516836067923e-40
Viruses,Q,28,2.952365567917477e-41
Viruses,Q,29,1.05634668386356e-42
Viruses,Q,30,3.779573670128679e-44
Viruses,Q,31,1.3523190204642207e-45
Viruses,Q,32,4.838552949933761e-47
Viruses,Q,33,1.7312183216410006e-48
Viruses,Q,34,6.19424217983708e-50
Viruses,Q,35,2.2162794664802103e-51
Viruses,Q,36,7.929774992541537e-53
Viruses,Q,37,2.837247395167283e-54
Viruses,Q,38,1.0151577805114332e-55
Viruses,Q,39,3.632201129475841e-57
Viruses,Q,40,1.2995896104267694e-58
Viruses,Q,41,4.649888856162904e-60
Viruses,Q,42,1.663714929789853e-61
Viruses,Q,43,5.952717265353673e-63
Viruses,Q,44,2.129862646944904e-64
Viruses,Q,45,7.620578456251665e-66
Viruses,Q,46,2.7266178920592746e-67
Viruses,Q,47,9.755749083849132e-69
Viruses,Q,48,3.49057491569318e-70
Viruses,Q,49,1.2489162172321068e-71
Viruses,Q,50,4.4685811229913164e-73
Viruses,Y,1,0.03718902326986413
Viruses,Y,2,0.0015018810804952243
Viruses,Y,3,6.065356338028242e-05
Viruses,Y,4,2.449498031836772e-06
Viruses,Y,5,9.8923134496707e-08
Viruses,Y,6,3.995017106143844e-09
Viruses,Y,7,1.6133902104480145e-10
Viruses,Y,8,6.5156866716949774e-12
Viruses,Y,9,2.631364224772052e-13
Viruses,Y,10,1.0626781231653372e-14
Viruses,Y,11,4.291632389096689e-16
Viruses,Y,12,1.7331784819548942e-17
Viruses,Y,13,6.99945237141744e-19
Viruses,Y,14,2.82673331164841e-20
Viruses,Y,15,1.141578053707746e-21
Viruses,Y,16,4.610270262627654e-23
Viruses,Y,17,1.861860590735412e-24
Viruses,Y,18,7.519135889785881e-26
Viruses,Y,19,3.036607832530283e-27
Viruses,Y,20,1.22633601303977e-28
Viruses,Y,21,4.952565822848254e-30
Viruses,Y,22,2.000096871398749e-31
Viruses,Y,23,8.077403992337886e-33
Viruses,Y,24,3.2620647623836292e-34
Viruses,Y,25,1.317386938189415e-35
Viruses,Y,26,5.3202755657245904e-37
Viruses,Y,27,2.148596685962917e-38
Viruses,Y,28,8.677121442114802e-40
Viruses,Y,29,3.5042610375927914e-41
Viruses,Y,30,1.4151980586545813e-42
Viruses,Y,31,5.715286400568732e-44
Viruses,Y,32,2.308122063959005e-45
Viruses,Y,33,9.321365700245996e-47
Viruses,Y,34,3.764439492800834e-48
Viruses,Y,35,1.5202712939998293e-49
Viruses,Y,36,6.139625332748562e-51
Viruses,Y,37,2.4794916127997435e-52
Viruses,Y,38,1.001344271799728e-53
Viruses,Y,39,4.043935238538394e-55
Viruses,Y,40,1.6331458294658633e-56
Viruses,Y,41,6.595469865303136e-58
Viruses,Y,42,2.6635847184785057e-59
Viruses,Y,43,1.0756903901320665e-60
Viruses,Y,44,4.344182512367928e-62
Viruses,Y,45,1.7544008828085144e-63
Viruses,Y,46,7.0851591728395845e-65
Viruses,Y,47,2.8613460581547137e-66
Viruses,Y,48,1.1555564334959345e-67
Viruses,Y,49,4.666722038700163e-69
Viruses,Y,50,1.884658676565313e-70
Viruses,P,1,0.039138697059081386
Viruses,P,2,0.0016715704250886317
Viruses,P,3,7.139092243702221e-05
Viruses,P,4,3.0490272679589208e-06
Viruses,P,5,1.302205793594843e-07
Viruses,P,6,5.561576791037152e-09
Viruses,P,7,2.375287881127854e-10
Viruses,P,8,1.014459159734213e-11
Viruses,P,9,4.332642771199536e-13
Viruses,P,10,1.8504237654816752e-14
Viruses,P,11,7.902955061562564e-16
Viruses,P,12,3.375264621551135e-17
Viruses,P,13,1.4415381558859876e-18
Viruses,P,14,6.15664988637304e-20
Viruses,P,15,2.6294370127220588e-21
Viruses,P,16,1.1230034404223353e-22
Viruses,P,17,4.7962233782312265e-24
Viruses,P,18,2.0484139109351778e-25
Viruses,P,19,8.748549055403193e-27
Viruses,P,20,3.736408455645277e-28
Viruses,P,21,1.5957786895868434e-29
Viruses,P,22,6.815394131474101e-31
Viruses,P,23,2.91077938754513e-32
Viruses,P,24,1.2431616542659221e-33
Viruses,P,25,5.309405808114418e-35
Viruses,P,26,2.267588445839329e-36
Viruses,P,27,9.684619231488236e-38
Viruses,P,28,4.1361936656100546e-39
Viruses,P,29,1.7665225271643164e-40
Viruses,P,30,7.544622160526276e-42
Viruses,P,31,3.2222246062424278e-43
Viruses,P,32,1.376176459491501e-44
Viruses,P,33,5.877497316573082e-46
Viruses,P,34,2.5102140403628323e-47
Viruses,P,35,1.0720846287189188e-48
Viruses,P,36,4.578754770128089e-50
Viruses,P,37,1.9555354757788782e-51
Viruses,P,38,8.351875540438138e-53
Viruses,P,39,3.566993588555907e-54
Viruses,P,40,1.5234234752654706e-55
Viruses,P,41,6.506373020786685e-57
Viruses,P,42,2.7787998920158403e-58
Viruses,P,43,1.186794672730524e-59
Viruses,P,44,5.068668669768046e-61
Viruses,P,45,2.164772278997389e-62
Viruses,P,46,9.245502764594795e-64
Viruses,P,47,3.948651883593023e-65
Viruses,P,48,1.6864255081412086e-66
Viruses,P,49,7.2025366589709245e-68
Viruses,P,50,3.076123675394282e-69
Viruses,O,1,0.0
Viruses,O,2,0.0
Viruses,O,3,0.0
Viruses,O,4,0.0
Viruses,O,5,0.0
Viruses,O,6,0.0
Viruses,O,7,0.0
Viruses,O,8,0.0
Viruses,O,9,0.0
Viruses,O,10,0.0
Viruses,O,11,0.0
Viruses,O,12,0.0
Viruses,O,13,0.0
Viruses,O,14,0.0
Viruses,O,15,0.0
Viruses,O,16,0.0
Viruses,O,17,0.0
Viruses,O,18,0.0
Viruses,O,19,0.0
Viruses,O,20,0.0
Viruses,O,21,0.0
Viruses,O,22,0.0
Viruses,O,23,0.0
Viruses,O,24,0.0
Viruses,O,25,0.0
Viruses,O,26,0.0
Viruses,O,27,0.0
Viruses,O,28,0.0
Viruses,O,29,0.0
Viruses,O,30,0.0
Viruses,O,31,0.0
Viruses,O,32,0.0
Viruses,O,33,0.0
Viruses,O,34,0.0
Viruses,O,35,0.0
Viruses,O,36,0.0
Viruses,O,37,0.0
Viruses,O,38,0.0
Viruses,O,39,0.0
Viruses,O,40,0.0
Viruses,O,41,0.0
Viruses,O,42,0.0
Viruses,O,43,0.0
Viruses,O,44,0.0
Viruses,O,45,0.0
Viruses,O,46,0.0
Viruses,O,47,0.0
Viruses,O,48,0.0
Viruses,O,49,0.0
Viruses,O,50,0.0
Viruses,Z,1,1.5203326244528026e-07
Viruses,Z,2,2.3114119917987195e-14
Viruses,Z,3,3.5141161282083496e-21
Viruses,Z,4,5.342627020345326e-28
Viruses,Z,5,8.122572629117062e-35
Viruses,Z,6,1.234901591745726e-41
Viruses,Z,7,1.877461748793123e-48
Viruses,Z,8,2.8543672157701155e-55
Viruses,Z,9,4.339588919827842e-62
Viruses,Z,10,6.597620617644199e-69
Viruses,Z,11,1.0030580918731506e-75
Viruses,Z,12,1.524982404992334e-82
Viruses,Z,13,2.3184812069990264e-89
Viruses,Z,14,3.524863689974629e-96
Viruses,Z,15,5.358966894100331e-103
Viruses,Z,16,8.147414679819873e-110
Viruses,Z,17,1.23867841090831e-116
Viruses,Z,18,1.8832037719286153e-123
Viruses,Z,19,2.863097003527804e-130
Viruses,Z,20,4.352861104996034e-137
Viruses,Z,21,6.617798759888677e-144
Viruses,Z,22,1.0061258416014639e-150
Viruses,Z,23,1.5296464064061116e-157
Viruses,Z,24,2.325572042664973e-164
Viruses,Z,25,3.535644122050171e-171
Viruses,Z,26,5.375356741674079e-178
Viruses,Z,27,8.172332707372793e-185
Viruses,Z,28,1.2424667810827983e-191
Viruses,Z,29,1.8889633564496915e-198
Viruses,Z,30,2.8718534904410445e-205
Viruses,Z,31,4.366173881773798e-212
Viruses,Z,32,6.638038614900234e-219
Viruses,Z,33,1.0092029737259431e-225
Viruses,Z,34,1.5343246721872137e-232
Viruses,Z,35,2.332684564920524e-239
Viruses,Z,36,3.5464575249654264e-246
Viruses,Z,37,5.391796715906342e-253
Viruses,Z,38,8.197326944143178e-260
Viruses,Z,39,1.2462667375967697e-266
Viruses,Z,40,1.894740556066037e-273
Viruses,Z,41,2.8806367581664496e-280
Viruses,Z,42,4.3795273743063856e-287
Viruses,Z,43,6.658340371420999e-294
Viruses,Z,44,1.0122895169416797e-300
Viruses,Z,45,1.5390172459617363e-307
Viruses,Z,46,2.3398188403e-314
Viruses,Z,47,3.557e-321
Viruses,Z,48,0.0
Viruses,Z,49,0.0
Viruses,Z,50,0.0
Viruses,A,1,0.05654299780621725
Viruses,A,2,0.003654157208593808
Viruses,A,3,0.00023615417334044953
Viruses,A,4,1.526173900098076e-05
Viruses,A,5,9.863076906045998e-07
Viruses,A,6,6.374128534652993e-08
Viruses,A,7,4.119354939975363e-09
Viruses,A,8,2.6621811953189967e-10
Viruses,A,9,1.7204656602745838e-11
Viruses,A,10,1.1118710076491907e-12
Viruses,A,11,7.185596122002933e-14
Viruses,A,12,4.64377533664718e-15
Viruses,A,13,3.001093995697832e-16
Viruses,A,14,1.9394920120137308e-17
Viruses,A,15,1.2534193430987132e-18
Viruses,A,16,8.100368755954885e-20
Viruses,A,17,5.2349578250670484e-21
Viruses,A,18,3.383152576860706e-22
Viruses,A,19,2.186401828017142e-23
Viruses,A,20,1.4129876926781954e-24
Viruses,A,21,9.131597833828727e-26
Viruses,A,22,5.901401649205765e-27
Viruses,A,23,3.813849674394424e-28
Viruses,A,24,2.4647448527479976e-29
Viruses,A,25,1.592870120166011e-30
Viruses,A,26,1.0294109010467612e-31
Viruses,A,27,6.652688061494071e-33
Viruses,A,28,4.2993772844780945e-34
Viruses,A,29,2.778522735986351e-35
Viruses,A,30,1.7956527384244757e-36
Viruses,A,31,1.160461534199646e-37
Viruses,A,32,7.499618069463582e-39
Viruses,A,33,4.846715684257087e-40
Viruses,A,34,3.1322465632845e-41
Viruses,A,35,2.0242508891279037e-42
Viruses,A,36,1.3081957564152735e-43
Viruses,A,37,8.454367718421662e-45
Viruses,A,38,5.463733785083528e-46
Viruses,A,39,3.531001710419604e-47
Viruses,A,40,2.2819510557093444e-48
Viruses,A,41,1.4747374959595207e-49
Viruses,A,42,9.53066314261024e-51
Viruses,A,43,6.159302261370218e-52
Viruses,A,44,3.9805209542355273e-53
Viruses,A,45,2.5724581120951975e-54
Viruses,A,46,1.662481070836445e-55
Viruses,A,47,1.074397790150378e-56
Viruses,A,48,6.943421081475753e-58
Viruses,A,49,4.487266890965407e-59
Viruses,A,50,2.8999485865078405e-60
Viruses,R,1,0.04588361952652096
Viruses,R,2,0.0023373802513463804
Viruses,R,3,0.00011906964829194059
Viruses,R,4,6.065586092036093e-06
Viruses,R,5,3.089900337128312e-07
Viruses,R,6,1.5740414773637748e-08
Viruses,R,7,8.018402867854857e-10
Viruses,R,8,4.0846944299653873e-11
Viruses,R,9,2.0808044770459233e-12
Viruses,R,10,1.0599929433965144e-13
Viruses,R,11,5.399762699691696e-15
Viruses,R,12,2.7507199358849654e-16
Viruses,R,13,1.4012579045569908e-17
Viruses,R,14,7.138217487967352e-19
Viruses,R,15,3.636314823974687e-20
Viruses,R,16,1.8523931949884205e-21
Viruses,R,17,9.436368177518653e-23
Viruses,R,18,4.807027180978352e-24
Viruses,R,19,2.4487715913540096e-25
Viruses,R,20,1.2474408986807542e-26
Viruses,R,21,6.354650638694407e-28
Viruses,R,22,3.237154143540207e-29
Viruses,R,23,1.6490547702544556e-30
Viruses,R,24,8.400531808859162e-32
Viruses,R,25,4.2793566317245804e-33
Viruses,R,26,2.1799683160740433e-34
Viruses,R,27,1.1105084871534858e-35
Viruses,R,28,5.657096440102741e-37
Viruses,R,29,2.881809594688846e-38
Viruses,R,30,1.4680369387321003e-39
Viruses,R,31,7.478399882677224e-41
Viruses,R,32,3.809608827249861e-42
Viruses,R,33,1.9406717538972315e-43
Viruses,R,34,9.88607236899271e-45
Viruses,R,35,5.036113226705759e-46
Viruses,R,36,2.565471451711097e-47
Viruses,R,37,1.3068895541591812e-48
Viruses,R,38,6.657490987207135e-50
Viruses,R,39,3.391425549595121e-51
Viruses,R,40,1.7276429334336416e-52
Viruses,R,41,8.800871674153449e-54
Viruses,R,42,4.4832957508746445e-55
Viruses,R,43,2.28385795566597e-56
Viruses,R,44,1.1634314244473288e-57
Viruses,R,45,5.926693803498129e-59
Viruses,R,46,3.0191465265869936e-60
Viruses,R,47,1.5379984273225303e-61
Viruses,R,48,7.834794176487344e-63
Viruses,R,49,3.9911614145654316e-64
Viruses,R,50,2.033157359120022e-65
Viruses,N,1,0.046135980378363854
Viruses,N,2,0.0023647272399111943
Viruses,N,3,0.00012120550757387685
Viruses,N,4,6.2124607093344195e-06
Viruses,N,5,3.184233855173602e-07
Viruses,N,6,1.6320980878316145e-08
Viruses,N,7,8.365416264812584e-10
Viruses,N,8,4.2877440887493305e-11
Viruses,N,9,2.197708851373783e-12
Viruses,N,10,1.1264488027818581e-13
Viruses,N,11,5.773680642435886e-15
Viruses,N,12,2.9593345102337873e-16
Viruses,N,13,1.5168245848398432e-17
Viruses,N,14,7.774575037793894e-19
Viruses,N,15,3.9849048876452664e-20
Viruses,N,16,2.04248680942503e-21
Viruses,N,17,1.0468888177505242e-22
Viruses,N,18,5.365891185557341e-24
Viruses,N,19,2.7503195876243795e-25
Viruses,N,20,1.4096927374207756e-26
Viruses,N,21,7.2254643528659e-28
Viruses,N,22,3.7034549252240776e-29
Viruses,N,23,1.8982279495609647e-30
Viruses,N,24,9.729480772002126e-32
Viruses,N,25,4.986903502008458e-33
Viruses,N,26,2.5560671860217526e-34
Viruses,N,27,1.3101275083477803e-35
Viruses,N,28,6.715136822365811e-37
Viruses,N,29,3.4418835003289624e-38
Viruses,N,30,1.7641579528774343e-39
Viruses,N,31,9.042296993501504e-41
Viruses,N,32,4.6346833505087426e-42
Viruses,N,33,2.375534642903274e-43
Viruses,N,34,1.217594474715116e-44
Viruses,N,35,6.2408532297592106e-46
Viruses,N,36,3.198786611158761e-47
Viruses,N,37,1.639557189862537e-48
Viruses,N,38,8.403648337943234e-50
Viruses,N,39,4.307340166263861e-51
Viruses,N,40,2.2077529379877424e-52
Viruses,N,41,1.1315969593878889e-53
Viruses,N,42,5.800067826715422e-55
Viruses,N,43,2.972859419196086e-56
Viruses,N,44,1.5237568577379528e-57
Viruses,N,45,7.8101068167269925e-59
Viruses,N,46,4.0031169132349524e-60
Viruses,N,47,2.051821491955389e-61
Viruses,N,48,1.051673365054913e-62
Viruses,N,49,5.390414668636152e-64
Viruses,N,50,2.7628892454008866e-65
Viruses,W,1,0.014417958948496764
Viruses,W,2,0.0002141944494784664
Viruses,W,3,3.1820913314617765e-06
Viruses,W,4,4.727342499499339e-08
Viruses,W,5,7.022981046023788e-10
Viruses,W,6,1.043340159466613e-11
Viruses,W,7,1.549995196088602e-13
Viruses,W,8,2.302686315770656e-15
Viruses,W,9,3.4208907758023397e-17
Viruses,W,10,5.082105026560241e-19
Viruses,W,11,7.550019335221594e-21
Viruses,W,12,1.1216374251281767e-22
Viruses,W,13,1.666314293500073e-24
Viruses,W,14,2.4754909764225702e-26
Viruses,W,15,3.6776108794443953e-28
Viruses,W,16,5.463490640613456e-30
Viruses,W,17,8.116609113517867e-32
Viruses,W,18,1.2058104943370813e-33
Viruses,W,19,1.7913625356577742e-35
Viruses,W,20,2.661263730270031e-37
Viruses,W,21,3.95359649488828e-39
Viruses,W,22,5.873497266205507e-41
Viruses,W,23,8.725718514958973e-43
Viruses,W,24,1.296300315663309e-44
Viruses,W,25,1.9257949995842787e-46
Viruses,W,26,2.8609777654232073e-48
Viruses,W,27,4.2502933988367953e-50
Viruses,W,28,6.3142727617540186e-52
Viruses,W,29,9.380538416651474e-54
Viruses,W,30,1.393580928579184e-55
Viruses,W,31,2.0703159224338763e-57
Viruses,W,32,3.0756793027106116e-59
Viruses,W,33,4.569255866032964e-61
Viruses,W,34,6.78812617130683e-63
Viruses,W,35,1.0084499154473113e-64
Viruses,W,36,1.4981619467599038e-66
Viruses,W,37,2.2256823907053944e-68
Viruses,W,38,3.3064930764056824e-70
Viruses,W,39,4.912154811475012e-72
Viruses,W,40,7.297539820687238e-74
Viruses,W,41,1.0841288493211169e-75
Viruses,W,42,1.6105912277428898e-77
Viruses,W,43,2.3927083063113012e-79
Viruses,W,44,3.5546282262534637e-81
Viruses,W,45,5.280786543662346e-83
Viruses,W,46,7.845182321392179e-85
Viruses,W,47,1.1654870945266461e-86
Viruses,W,48,1.7314577429312225e-88
Viruses,W,49,2.572268650279716e-90
Viruses,W,50,3.82138463166332e-92
Viruses,I,1,0.05819170234137849
Viruses,I,2,0.003888617702822693
Viruses,I,3,0.00025985401750231433
Viruses,I,4,1.736455356953148e-05
Viruses,I,5,1.1603735188217475e-06
Viruses,I,6,7.754110681804843e-08
Viruses,I,7,5.1816274234466e-09
Viruses,I,8,3.462584409378643e-10
Viruses,I,9,2.3138465606037614e-11
Viruses,I,10,1.5462109433394594e-12
Viruses,I,11,1.0332440888728887e-13
Viruses,I,12,6.904577617883174e-15
Viruses,I,13,4.613933202693417e-16
Viruses,I,14,3.083226922350593e-17
Viruses,I,15,2.060343710472043e-18
Viruses,I,16,1.376809528520005e-19
Viruses,I,17,9.200428395460184e-21
Viruses,I,18,6.148118596403231e-22
Viruses,I,19,4.1084350261440834e-23
Viruses,I,20,2.7454314843442058e-24
Viruses,I,21,1.834614393866306e-25
Viruses,I,22,1.2259675731756298e-26
Viruses,I,23,8.192438124889537e-28
Viruses,I,24,5.474536512926893e-29
Viruses,I,25,3.6583187537682946e-30
Viruses,I,26,2.4446445964094215e-31
Viruses,I,27,1.6336157686089646e-32
Viruses,I,28,1.0916517204044793e-33
Viruses,I,29,7.294882319095164e-35
Viruses,I,30,4.874751448175237e-36
Viruses,I,31,3.2575167963002982e-37
Viruses,I,32,2.1768116366529262e-38
Viruses,I,33,1.4546383634458366e-39
Viruses,I,34,9.720513859719665e-41
Viruses,I,35,6.495661882117025e-42
Viruses,I,36,4.340678270274585e-43
Viruses,I,37,2.900626323840192e-44
Viruses,I,38,1.9383222037376267e-45
Viruses,I,39,1.2952695542417218e-46
Viruses,I,40,8.655543515471421e-48
Viruses,I,41,5.784003283554225e-49
Viruses,I,42,3.86511764678523e-50
Viruses,I,43,2.5828364354438287e-51
Viruses,I,44,1.725961448496853e-52
Viruses,I,45,1.1533610416896027e-53
Viruses,I,46,7.707250319211002e-55
Viruses,I,47,5.1503133308507e-56
Viruses,I,48,3.4416589973496396e-57
Viruses,I,49,2.2998633079438748e-58
Viruses,I,50,1.5368667376110744e-59
Bacteria,X,1,5.88479970390685e-06
Bacteria,X,2,3.4631275154935705e-11
Bacteria,X,3,2.0380051644929374e-16
Bacteria,X,4,1.1993393347249956e-21
Bacteria,X,5,7.057954831907784e-27
Bacteria,X,6,4.1535139361265756e-32
Bacteria,X,7,2.4442885266998094e-37
Bacteria,X,8,1.438431769733745e-42
Bacteria,X,9,8.464982482951635e-48
Bacteria,X,10,4.981531272070109e-53
Bacteria,X,11,2.931565879148698e-58
Bacteria,X,12,1.725188106711925e-63
Bacteria,X,13,1.0152505951544778e-68
Bacteria,X,14,5.974616721222479e-74
Bacteria,X,15,3.5159836532851113e-79
Bacteria,X,16,2.0691103089937914e-84
Bacteria,X,17,1.2176443046839215e-89
Bacteria,X,18,7.16567718156219e-95
Bacteria,X,19,4.2169071273806674e-100
Bacteria,X,20,2.481594589093274e-105
Bacteria,X,21,1.4603858986200275e-110
Bacteria,X,22,8.594179654733541e-116
Bacteria,X,23,5.057562114755346e-121
Bacteria,X,24,2.9763090338145406e-126
Bacteria,X,25,1.7515188669501014e-131
Bacteria,X,26,1.0307459025349747e-136
Bacteria,X,27,6.065804574761153e-142
Bacteria,X,28,3.5696465102314446e-147
Bacteria,X,29,2.100690197146563e-152
Bacteria,X,30,1.2362286550612957e-157
Bacteria,X,31,7.27504364837113e-163
Bacteria,X,32,4.281267860036853e-168
Bacteria,X,33,2.5194700369238928e-173
Bacteria,X,34,1.4826751033752508e-178
Bacteria,X,35,8.725348704098191e-184
Bacteria,X,36,5.134753381559937e-189
Bacteria,X,37,3.021735082869245e-194
Bacteria,X,38,1.7782515015879582e-199
Bacteria,X,39,1.0464777077338053e-204
Bacteria,X,40,6.158384186971718e-210
Bacteria,X,41,3.624128398919565e-215
Bacteria,X,42,2.132752074747363e-220
Bacteria,X,43,1.2550966499131856e-225
Bacteria,X,44,7.386079325745825e-231
Bacteria,X,45,4.346610901238832e-236
Bacteria,X,46,2.5579235604622335e-241
Bacteria,X,47,1.5053044981097733e-246
Bacteria,X,48,8.858519726914925e-252
Bacteria,X,49,5.213122783508635e-257
Bacteria,X,50,3.067854449018807e-262
Bacteria,L,1,0.08205699303404743
Bacteria,L,2,0.008344000160147472
Bacteria,L,3,0.0008484631973249748
Bacteria,L,4,8.627634029218375e-05
Bacteria,L,5,8.773046276704527e-06
Bacteria,L,6,8.920909337663687e-07
Bacteria,L,7,9.071264518703674e-08
Bacteria,L,8,9.22415382262395e-09
Bacteria,L,9,9.379619960149405e-10
Bacteria,L,10,9.537706361861886e-11
Bacteria,L,11,9.698457190332872e-12
Bacteria,L,12,9.861917352460577e-13
Bacteria,L,13,1.0028132512015033e-13
Bacteria,L,14,1.0197149102394582e-14
Bacteria,L,15,1.0369014339597387e-15
Bacteria,L,16,1.0543776235411551e-16
Bacteria,L,17,1.0721483610827564e-17
Bacteria,L,18,1.0902186109676792e-18
Bacteria,L,19,1.1085934212499838e-19
Bacteria,L,20,1.1272779250648642e-20
Bacteria,L,21,1.146277342062627e-21
Bacteria,L,22,1.1655969798668374e-22
Bacteria,L,23,1.1852422355570425e-23
Bacteria,L,24,1.2052185971764836e-24
Bacteria,L,25,1.225531645265221e-25
Bacteria,L,26,1.246187054419098e-26
Bacteria,L,27,1.2671905948749799e-27
Bacteria,L,28,1.2885481341227103e-28
Bacteria,L,29,1.3102656385442376e-29
Bacteria,L,30,1.3323491750803673e-30
Bacteria,L,31,1.3548049129256025e-31
Bacteria,L,32,1.3776391252515558e-32
Bacteria,L,33,1.4008581909594038e-33
Bacteria,L,34,1.4244685964618781e-34
Bacteria,L,35,1.4484769374952927e-35
Bacteria,L,36,1.4728899209621091e-36
Bacteria,L,37,1.497714366804558e-37
Bacteria,L,38,1.52295720990984e-38
Bacteria,L,39,1.548625502047435e-39
Bacteria,L,40,1.5747264138390641e-40
Bacteria,L,41,1.6012672367618573e-41
Bacteria,L,42,1.628255385185276e-42
Bacteria,L,43,1.655698398442373e-43
Bacteria,L,44,1.6836039429359589e-44
Bacteria,L,45,1.7119798142802663e-45
Bacteria,L,46,1.7408339394787097e-46
Bacteria,L,47,1.7701743791383538e-47
Bacteria,L,48,1.8000093297216983e-48
Bacteria,L,49,1.8303471258364215e-49
Bacteria,L,50,1.8611962425637115e-50
Bacteria,K,1,0.04789554790756368
Bacteria,K,2,0.002560417883246873
Bacteria,K,3,0.0001368757645178773
Bacteria,K,4,7.317155154609187e-06
Bacteria,K,5,3.9116318177445394e-07
Bacteria,K,6,2.0910945790117902e-08
Bacteria,K,7,1.1178650604426768e-09
Bacteria,K,8,5.975924312084706e-11
Bacteria,K,9,3.1946316820764734e-12
Bacteria,K,10,1.7077979992966985e-13
Bacteria,K,11,9.129609597141621e-15
Bacteria,K,12,4.880540405278922e-16
Bacteria,K,13,2.6090573089804207e-17
Bacteria,K,14,1.3947594889658796e-18
Bacteria,K,15,7.456156771123496e-20
Bacteria,K,16,3.985939815099604e-21
Bacteria,K,17,2.1308184225855944e-22
Bacteria,K,18,1.139100779402185e-23
Bacteria,K,19,6.089447002528641e-25
Bacteria,K,20,3.2553190610637485e-26
Bacteria,K,21,1.740240482415648e-27
Bacteria,K,22,9.303041821186763e-29
Bacteria,K,23,4.9732544439268295e-30
Bacteria,K,24,2.658620722064303e-31
Bacteria,K,25,1.4212552813221212e-32
Bacteria,K,26,7.597798956135445e-34
Bacteria,K,27,4.0616594173112076e-35
Bacteria,K,28,2.1712968870953012e-36
Bacteria,K,29,1.1607399064076953e-37
Bacteria,K,30,6.20512624659886e-39
Bacteria,K,31,3.317159298450634e-40
Bacteria,K,32,1.7732992648342555e-41
Bacteria,K,33,9.479768680782e-43
Bacteria,K,34,5.067729741011017e-44
Bacteria,K,35,2.7091256751856802e-45
Bacteria,K,36,1.4482544056278059e-46
Bacteria,K,37,7.742131871665915e-48
Bacteria,K,38,4.138817440177675e-49
Bacteria,K,39,2.2125443078293853e-50
Bacteria,K,40,1.1827901048706464e-51
Bacteria,K,41,6.323003011643168e-53
